Date,x1,x2,x3,x4,x5,x6,x7,Close
11/01/2019,0.082633831,0.11074153333902359,0.1996283084154129,0.24034234881401062,0.16794458031654358,0.19144706428050995,0.026123184710741043,27347.36 
11/04/2019,0.062350292,0.1014762818813324,0.1745840162038803,0.21091753244400024,0.1653059720993042,0.18316037952899933,0.026373191,27462.11 
11/05/2019,0.10441596806049347,0.092124835,0.071871445,0.075711049,0.054896410554647446,0.066390231,0.047140926122665405,27492.63 
11/06/2019,0.078512326,0.10352105647325516,0.18997915089130402,0.2398766726255417,0.18128108978271484,0.19739045202732086,0.031525966,27492.56 
11/07/2019,0.090421818,0.11662033945322037,0.1621246337890625,0.2073483020067215,0.14624813199043274,0.17852874100208282,0.046261404,27674.80 
11/08/2019,0.10384336113929749,0.1428115963935852,0.2073526680469513,0.25466620922088623,0.20359203219413757,0.22394077479839325,0.040230766,27681.24 
11/11/2019,0.078512326,0.10352105647325516,0.18997915089130402,0.2398766726255417,0.18128108978271484,0.19739045202732086,0.031525966,27691.49 
11/12/2019,0.090421818,0.11662033945322037,0.1621246337890625,0.2073483020067215,0.14624813199043274,0.17852874100208282,0.046261404,27691.49 
11/13/2019,0.10384336113929749,0.1428115963935852,0.2073526680469513,0.25466620922088623,0.20359203219413757,0.22394077479839325,0.040230766,27783.59 
11/14/2019,0.12618599832057953,0.13051898777484894,0.11766580492258072,0.18073497712612152,0.11776045709848404,0.16508430242538452,0.071429953,27781.96 
11/15/2019,0.043722279369831085,0.089705564,0.1575254201889038,0.22269797325134277,0.17166927456855774,0.20514167845249176,0.007716369,28004.89 
11/18/2019,0.074664868,0.097173899,0.18012942373752594,0.24138568341732025,0.1668369621038437,0.18580596148967743,0.028444828,28036.22 
11/19/2019,0.072700754,0.10425207018852234,0.13048163056373596,0.16866016387939453,0.12073684483766556,0.1417657881975174,0.032838668674230576,27934.02 
11/20/2019,0.078727707,0.10415826737880707,0.1476196050643921,0.1855579912662506,0.12524095177650452,0.14010421931743622,0.036289632,27821.09 
11/21/2019,0.10882739722728729,0.11554310470819473,0.13928449153900146,0.19475631415843964,0.1497974693775177,0.1690916270017624,0.043858003,27766.29 
11/22/2019,0.089374274,0.13075722754001617,0.17506983876228333,0.23619131743907928,0.16207145154476166,0.21435624361038208,0.059842903167009354,27875.62 
11/25/2019,0.06801489,0.11211679875850677,0.15843304991722107,0.21826232969760895,0.150490865,0.18538373708724976,0.041064009,28066.47 
11/26/2019,0.087818705,0.12859903275966644,0.19452746212482452,0.2541378140449524,0.18495921790599823,0.20439046621322632,0.036661878,28121.68 
11/27/2019,0.066721074,0.10158771276473999,0.15838682651519775,0.2074107676744461,0.16066060960292816,0.1895839124917984,0.023081005,28164.00 
11/29/2019,0.10092917829751968,0.11658754199743271,0.17356398701667786,0.23524802923202515,0.17164145410060883,0.19176629185676575,0.036682606,28051.41 
12/02/2019,0.089374274,0.13075722754001617,0.17506983876228333,0.23619131743907928,0.16207145154476166,0.21435624361038208,0.059842903167009354,27783.04 
12/03/2019,0.054977115243673325,0.10320030897855759,0.18151302635669708,0.2471899688243866,0.17001710832118988,0.1973429024219513,0.028009543,27502.81 
12/04/2019,0.096587367,0.11316106468439102,0.10576669126749039,0.1440621167421341,0.099504717,0.11973794549703598,0.064347558,27649.78 
12/05/2019,0.06801489,0.11211679875850677,0.15843304991722107,0.21826232969760895,0.150490865,0.18538373708724976,0.041064009,27677.79 
12/06/2019,0.087818705,0.12859903275966644,0.19452746212482452,0.2541378140449524,0.18495921790599823,0.20439046621322632,0.036661878,28015.06 
12/09/2019,0.10092917829751968,0.11658754199743271,0.17356398701667786,0.23524802923202515,0.17164145410060883,0.19176629185676575,0.036682606,27909.60 
12/10/2019,0.058909740298986435,0.092298657,0.16006144881248474,0.214377299,0.14315013587474823,0.17589740455150604,0.018067069351673126,27881.72 
12/11/2019,0.12070871889591217,0.117614746,0.11966380476951599,0.15164463222026825,0.098956175,0.1294168084859848,0.062301729,27911.30 
12/12/2019,0.084443666,0.11278638243675232,0.13920710980892181,0.1734035313129425,0.10591590404510498,0.1496960073709488,0.063334443,28132.05 
12/13/2019,0.12092961370944977,0.13774614036083221,0.1389530599117279,0.1913241744041443,0.11954065412282944,0.17135410010814667,0.070723563,28135.38 
12/16/2019,0.09811987,0.12216242402791977,0.16227777302265167,0.227420375,0.15417642891407013,0.19719736278057098,0.067937553,28235.89 
12/17/2019,0.077268578,0.10780062526464462,0.15729619562625885,0.19017818570137024,0.1394510269165039,0.16527888178825378,0.041712571,28267.16 
12/18/2019,0.11805953085422516,0.12330514937639236,0.10185569524765015,0.12711340188980103,0.09235809,0.11829658597707748,0.078782633,28239.28 
12/19/2019,0.058909740298986435,0.092298657,0.16006144881248474,0.214377299,0.14315013587474823,0.17589740455150604,0.018067069351673126,28376.96 
12/20/2019,0.12070871889591217,0.117614746,0.11966380476951599,0.15164463222026825,0.098956175,0.1294168084859848,0.062301729,28455.09 
